#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:dna9" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:dna9" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:dna9" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.dna9" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:dna9" name="distribution" x="@birthRate.t:dna9">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:dna9" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:dna9" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:dna9" name="distribution">
#            <parameter id="kappa.s:dna9" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dna9" id="treeLikelihood.dna9" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna9">
#            <siteModel id="SiteModel.s:dna9" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna9" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna9" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna9" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dna9" kappa="@kappa.s:dna9" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:dna9" id="estimatedFreqs.s:dna9" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:dna9" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:dna9" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
618000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
619000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
620000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
621000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
622000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
623000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
624000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
625000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
626000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
627000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
628000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
629000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
630000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
631000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
632000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
633000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
634000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
635000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
636000	-4505.499530664109	-4509.186140503808	3.6866098396985416	-4509.186140503808	0.2327807872734146	5.747358088756625	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
637000	-4505.499527066444	-4509.185773179692	3.6862461132481448	-4509.185773179692	0.2327807872734146	5.7469943623062285	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
638000	-4505.499527066444	-4509.185773179692	3.6862461132481448	-4509.185773179692	0.2327807872734146	5.7469943623062285	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
639000	-4505.499527066444	-4509.185773179692	3.6862461132481448	-4509.185773179692	0.2327807872734146	5.7469943623062285	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
640000	-4505.499527066444	-4509.185773179692	3.6862461132481448	-4509.185773179692	0.2327807872734146	5.7469943623062285	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
641000	-4505.499525612629	-4509.185690998532	3.686165385902192	-4509.185690998532	0.2327807872734146	5.746913634960276	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
642000	-4505.499525612629	-4509.185690998532	3.686165385902192	-4509.185690998532	0.2327807872734146	5.746913634960276	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
643000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
644000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
645000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
646000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
647000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
648000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
649000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
650000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
651000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
652000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
653000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
654000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
655000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
656000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
657000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
658000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
659000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
660000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
661000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
662000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
663000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
664000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
665000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
666000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
667000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
668000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
669000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
670000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
671000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
672000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
673000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
674000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
675000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
676000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
677000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
678000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
679000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
680000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
681000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
682000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
683000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
684000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
685000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
686000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
687000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
688000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
689000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
690000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
691000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
692000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
693000	-4505.499522815061	-4509.1855952216065	3.686072406545562	-4509.1855952216065	0.2327807872734146	5.746820655603646	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
